

t-test ADJ vs. ADV
t-test PRON vs. AUX
0	0.24	0.80905
1	-0.63	0.53055
2	-0.33	0.74496
3	-0.44	0.65781
4	-0.28	0.7835
5	-0.34	0.73307
6	0.06	0.95024
7	-0.41	0.68406
8	-0.35	0.72617
9	-0.24	0.81409
10	-0.37	0.71551
11	0.15	0.88503


t-test PRON vs. DET
0	8.9	0.0
1	5.34	0.0
2	5.34	0.0
3	4.52	3e-05
4	4.34	5e-05
5	4.09	0.00013
6	5.01	0.0
7	5.43	0.0
8	5.22	0.0
9	4.16	0.0001
10	3.47	0.00092
11	2.55	0.01314


t-test PRON vs. PROPN
0	-7.59	0.0
1	-5.31	0.0
2	-7.29	0.0
3	-7.32	0.0
4	-7.77	0.0
5	-6.81	0.0
6	-7.21	0.0
7	-7.13	0.0
8	-7.84	0.0
9	-8.24	0.0
10	-8.56	0.0
11	-6.93	0.0


t-test VERB vs. AUX
0	7.83	0.0
1	4.78	1e-05
2	5.86	0.0
3	6.18	0.0
4	6.93	0.0
5	6.7	0.0
6	7.3	0.0
7	7.83	0.0
8	7.31	0.0
9	7.36	0.0
10	7.03	0.0
11	6.04	0.0


t-test VERB vs. DET
0	17.24	0.0
1	13.02	0.0
2	12.52	0.0
3	12.2	0.0
4	12.31	0.0
5	12.11	0.0
6	13.21	0.0
7	14.61	0.0
8	14.11	0.0
9	12.82	0.0
10	11.45	0.0
11	8.81	0.0


t-test VERB vs. PROPN
0	-0.22	0.82741
1	-0.71	0.47744
2	-1.58	0.11826
3	-2.21	0.03013
4	-1.92	0.05908
5	-0.59	0.55569
6	-1.05	0.2972
7	-1.11	0.27112
8	-1.81	0.07505
9	-2.38	0.02003
10	-2.88	0.00527
11	-2.43	0.01756


t-test AUX vs. DET
0	9.41	0.0
1	6.53	0.0
2	5.96	0.0
3	5.66	0.0
4	4.96	1e-05
5	4.79	1e-05
6	5.08	0.0
7	5.65	0.0
8	5.77	0.0
9	4.87	1e-05
10	3.91	0.00022
11	2.62	0.01063


t-test AUX vs. PROPN
0	-8.26	0.0
1	-4.92	0.0
2	-7.15	0.0
3	-7.33	0.0
4	-7.74	0.0
5	-6.73	0.0
6	-7.35	0.0
7	-6.76	0.0
8	-7.63	0.0
9	-8.34	0.0
10	-8.32	0.0
11	-7.3	0.0


t-test DET vs. PROPN
0	-18.1	0.0
1	-11.73	0.0
2	-13.42	0.0
3	-11.91	0.0
4	-11.87	0.0
5	-11.4	0.0
6	-12.01	0.0
7	-10.78	0.0
8	-12.34	0.0
9	-12.29	0.0
10	-11.36	0.0
11	-9.35	0.0



============================================


 And now conflating all layers:

t-test ADJ vs. ADV
7.1	1.427380458889254e-12

t-test ADJ vs. NOUN
-5.08	3.9346266159969413e-07

t-test ADJ vs. PRON
30.95	7.438175562315525e-198

t-test ADJ vs. VERB
3.97	7.194875615222411e-05

t-test ADJ vs. AUX
28.58	1.9399900910243593e-170

